"","DiveNum","GPS","ObsTime","Collector","Depth_m","Depth_ft","AnemSpp","AnemDia","oldAnemID","AnemID","AnemSampleID","Spp","Size1","Col1","ID1","Size2","Col2","ID2","Size3","Col3","ID3","Size4","Col4","ID4","Size5","Col5","ID5","Size6","Col6","ID6","Size7","Col7","ID7","Spp2","Spp2Size1","Spp2Size2","Spp2Size3","Spp2Size4","Notes","NumFish","Sizes","lat","lon","Date","Name","Municipality","Cover"
"373",22,3,"13:57:00","MRS",2,NA,"HECR",30,NA,903,NA,"APCL",5,"YR",109,3,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"5,3,",10.7644771691,124.7854013275,"6/8/15","Poroc San Flower","BayBay","fringe reef, lively with pavona and diverse coral species"
"374",22,3,"13:59:00","MRS",2.3,NA,"EMPT",NA,NA,381,NA,"",NA,"",NA,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",0,",",10.7644298114,124.7853379603,"6/8/15","Poroc San Flower","BayBay","fringe reef, lively with pavona and diverse coral species"
"375",22,3,"14:03:00","MRS",2.4,NA,"HECR",15,NA,2132,NA,"APCL",4.1,"YR",110,3,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"4.1,3,",10.7643712219,124.7852826398,"6/8/15","Poroc San Flower","BayBay","fringe reef, lively with pavona and diverse coral species"
"376",22,3,"14:09:00","MRS",1.9,NA,"HECR",15,NA,379,NA,"APCL",4.1,"YR",111,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",3,3,NA,NA,"",1,"4.1,",10.7642393745,124.7852869984,"6/8/15","Poroc San Flower","BayBay","fringe reef, lively with pavona and diverse coral species"
"377",22,3,"14:12:00","MRS",1.8,NA,"HECR",10,NA,848,NA,"APCL",3,"WB",NA,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"3,",10.7642179169,124.7852937039,"6/8/15","Poroc San Flower","BayBay","fringe reef, lively with pavona and diverse coral species"
"378",22,3,"14:13:00","MRS",1.9,NA,"HECR",15,NA,380,NA,"APCL",4,"YR",112,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"4,",10.7642043382,124.7853046842,"6/8/15","Poroc San Flower","BayBay","fringe reef, lively with pavona and diverse coral species"
"379",22,3,"14:17:00","MRS",2,NA,"HECR",10,NA,928,NA,"APCL",4.4,"YR",113,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"4.4,",10.7640753407,124.7852258105,"6/8/15","Poroc San Flower","BayBay","fringe reef, lively with pavona and diverse coral species"
"380",23,3,"10:08:00","MRS",9.4,NA,"HEAR",15,NA,2133,NA,"APCL",3,"",NA,2.5,"","",11.6,"YR",368417,10.5,"O",355666,4.5,"YR",114,NA,"",NA,"","","","",NA,NA,NA,NA,"",5,"3,2.5,11.6,10.5,4.5,",10.6537360512,124.7838646732,"6/9/15","Tamakin Dacot","BayBay","old reef recovering, a lot of new growth"
"381",23,3,"10:31:00","MRS",10.2,NA,"ENQD",15,NA,2134,NA,"APCL",11.6,"O",404299,12.2,"YR","370613",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"11.6,12.2,",10.6538357958,124.7839115281,"6/9/15","Tamakin Dacot","BayBay","old reef recovering, a lot of new growth"
"382",23,3,"10:43:00","MRS",10,NA,"MADO",10,NA,2135,NA,"APCL",10.9,"YR",368924,10.2,"O","372347",4.8,"YR",115,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",3,NA,NA,NA,"",3,"10.9,10.2,4.8,",10.653843591,124.7838984523,"6/9/15","Tamakin Dacot","BayBay","old reef recovering, a lot of new growth"
"383",23,3,"10:50:00","MRS",10.6,NA,"HEAR",15,NA,2136,NA,"APCL",5.3,"YR",116,7.6,"O","355219",3,"",NA,2,"",NA,2,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",5,"5.3,7.6,3,2,2,",10.6539294217,124.7839474864,"6/9/15","Tamakin Dacot","BayBay","old reef recovering, a lot of new growth"
"384",23,3,"11:06:00","MRS",10.1,NA,"????",NA,NA,NA,NA,"APCL",11,"YP",370997,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"11,",10.6533977576,124.784366833,"6/9/15","Tamakin Dacot","BayBay","old reef recovering, a lot of new growth"
"385",23,3,"11:08:00","MRS",10.5,NA,"HEAR",30,NA,2137,NA,"APCL",9.7,"O",356769,10.5,"YP","363661",1.5,"YR",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",3,"9.7,10.5,1.5,",10.6533872802,124.7843901347,"6/9/15","Tamakin Dacot","BayBay","old reef recovering, a lot of new growth"
"386",23,3,"9:50:00","MRS",2.6,NA,"HECR",30,NA,451,NA,"APCL",9.5,"OP",355123,10.7,"O","364555",1.5,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",3,"9.5,10.7,1.5,",10.6528477371,124.7834444884,"6/9/15","Tamakin Dacot","BayBay","old reef recovering, a lot of new growth"
"387",23,3,"9:57:00","MRS",3.4,NA,"HECR",30,NA,452,NA,"APCL",10.7,"O",371672,10.3,"YP","372190",3,"Y",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",3,"10.7,10.3,3,",10.6528953463,124.7835262958,"6/9/15","Tamakin Dacot","BayBay","old reef recovering, a lot of new growth"
"388",24,3,"13:49:00","MRS",2,NA,"HECR",30,NA,2138,NA,"APCL",4.7,"YR",117,3.8,"YR","118",5,"",NA,3,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",4,"4.7,3.8,5,3,",10.6407159381,124.7852624394,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"389",24,3,"13:53:00","MRS",3,NA,"HECR",30,NA,1229,NA,"APCL",8.4,"O",356422,8,"","",3,"",NA,3,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",4,"8.4,8,3,3,",10.6408056244,124.7849435918,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"390",24,3,"14:01:00","MRS",3,NA,"HECR",30,NA,NA,NA,"APPE",8,"",NA,5,"","",3,"",NA,3,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",4,"8,5,3,3,",10.6406736933,124.7845057212,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"391",24,3,"14:02:00","MRS",3,NA,"HECR",30,NA,NA,NA,"APPE",7,"",NA,5,"","",3,"",NA,3,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",4,"7,5,3,3,",10.6405478809,124.7844486404,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"392",24,3,"14:03:00","MRS",3,NA,"ENQD",30,NA,NA,NA,"APFR",8,"",NA,5,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"8,5,",10.6404673308,124.7843185533,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"393",24,3,"14:04:00","MRS",2.4,NA,"HECR",30,NA,NA,NA,"APCL",3,"",NA,2,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"3,2,",10.640555257,124.7841914836,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"394",24,3,"14:08:00","MRS",2.5,NA,"MADO",30,NA,2139,NA,"APCL",4.7,"YR",119,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"4.7,",10.6406703405,124.7841168847,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"395",24,3,"14:10:00","MRS",2.6,NA,"HEMG",35,NA,NA,NA,"APOC",8,"",NA,5,"","",3,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",3,"8,5,3,",10.6406553369,124.7840479016,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"396",24,3,"14:11:00","MRS",2.6,NA,"HECR",30,NA,447,NA,"APCL",9.1,"O",362514,3,"YR","",8.8,"O",369857,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",3,"9.1,3,8.8,",10.6406591088,124.7840456385,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"397",24,3,"14:23:00","MRS",2.5,NA,"HECR",25,NA,446,NA,"APCL",7.5,"O",371425,3,"Y","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"7.5,3,",10.6409124099,124.7835703008,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"398",24,3,"14:28:00","MRS",2.3,NA,"HECR",30,NA,445,NA,"APCL",6.9,"O",364988,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"6.9,",10.6408716738,124.7835508548,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"399",24,3,"14:37:00","MRS",2.8,NA,"HECR",30,NA,1204,NA,"APCL",8.4,"YP",370180,8.1,"O","370599",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"8.4,8.1,",10.6411148328,124.782966217,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"400",24,3,"14:41:00","MRS",2.7,NA,"STHD",10,NA,2140,NA,"APCL",4.1,"W",120,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"4.1,",10.6410817243,124.782956494,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"401",24,3,"14:50:00","MRS",2.2,NA,"HECR",30,NA,2141,NA,"APCL",7.3,"YP",355903,5,"O","121",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",3,NA,NA,NA,"",2,"7.3,5,",10.6409558281,124.7828102298,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"402",24,3,"14:51:00","MRS",2.2,NA,"STME",30,NA,NA,NA,"APSE",5,"",NA,4,"","",3,"",NA,3,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",4,"5,4,3,3,",10.6409802195,124.7827617824,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"403",24,3,"15:01:00","MRS",2.3,NA,"HECR",30,NA,2142,NA,"APCL",4.6,"WB",122,1,"YR","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"4.6,1,",10.6410845742,124.7826522309,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"404",24,3,"15:07:00","MRS",2.8,NA,"HECR",30,NA,2143,NA,"APCL",6.5,"W",355735,3,"","",2.5,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",3,"6.5,3,2.5,",10.6411343627,124.7826777119,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"405",24,3,"15:21:00","MRS",2.1,NA,"HECR",35,NA,1230,NA,"APCL",7.5,"YP",354358,7.2,"O","406807",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",5,NA,NA,NA,"",2,"7.5,7.2,",10.6405545026,124.7819670103,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"406",24,3,"15:26:00","MRS",2,NA,"HECR",15,NA,2144,NA,"APCL",5.2,"Y",123,3,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"5.2,3,",10.6405664887,124.7818477359,"6/9/15","Haina","BayBay","algae encrusted dead coral on the east side, soft corals, branching corals toward the west"
"407",25,3,"10:28:00","MRS",5,NA,"ENQD",10,NA,759,NA,"ACPL",11.1,"YP",400899,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APFR",3,2,NA,NA,"",1,"11.1,",10.653025182,124.7839796729,"6/11/15","Tamakin Dacot","BayBay","dead branching coral reef"
"408",25,3,"10:34:00","MRS",3.1,NA,"ENQD",10,NA,NA,NA,"APFR",8,"",NA,4,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"8,4,",10.6527622417,124.7835893277,"6/11/15","Tamakin Dacot","BayBay","dead branching coral reef"
"409",25,3,"10:37:00","MRS",4.1,NA,"HECR",30,NA,1399,NA,"APCL",10.6,"O",407297,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",2.5,NA,NA,NA,"",1,"10.6,",10.6527842022,124.7837060876,"6/11/15","Tamakin Dacot","BayBay","dead branching coral reef"
"410",25,3,"10:51:00","MRS",2.7,NA,"HECR",30,NA,394,NA,"APCL",10.8,"O",406357,11,"YP","404120",9.5,"O",403352,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",4,3,NA,NA,"",3,"10.8,11,9.5,",10.6524461601,124.7836288065,"6/11/15","Tamakin Dacot","BayBay","dead branching coral reef"
"411",25,3,"10:58:00","MRS",4.1,NA,"HECR",15,NA,757,NA,"APCL",9.2,"O",405308,3,"YR","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"9.2,3,",10.652303081,124.7836533654,"6/11/15","Tamakin Dacot","BayBay","dead branching coral reef"
"412",25,3,"11:19:00","MRS",5.9,NA,"HECR",30,NA,2145,NA,"APCL",10.1,"YP",404131,8.4,"O","403170",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",5,3,NA,NA,"",2,"10.1,8.4,",10.6534697581,124.7839643341,"6/11/15","Tamakin Dacot","BayBay","dead branching coral reef"
"413",25,3,"11:38:00","MRS",6.9,NA,"STHD",20,NA,793,NA,"APCL",9.4,"O",405034,5.6,"Y","124",3,"",NA,3,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",1.5,NA,NA,NA,"",4,"9.4,5.6,3,3,",10.6521352753,124.7842514981,"6/11/15","Tamakin Dacot","BayBay","dead branching coral reef"
"414",25,3,"11:43:00","MRS",7.4,NA,"????",NA,NA,755,NA,"APCL",10.7,"O",404021,11.3,"YP","403812",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"anemone withdrew, didn't see it to identify species",2,"10.7,11.3,",10.6521147396,124.7843157034,"6/11/15","Tamakin Dacot","BayBay","dead branching coral reef"
"415",25,3,"11:49:00","MRS",5.3,NA,"HEAR",15,NA,2146,NA,"APCL",4.2,"YR",125,1,"","",1.5,"",NA,0.8,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",4,"4.2,1,1.5,0.8,",10.6520458404,124.783929633,"6/11/15","Tamakin Dacot","BayBay","dead branching coral reef"
"416",25,3,"11:59:00","MRS",4.2,NA,"HECR",30,NA,395,NA,"APCL",11.9,"O",403157,10,"O","402968",12,"Y",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",4,NA,NA,NA,"",3,"11.9,10,12,",10.6520665437,124.7838993743,"6/11/15","Tamakin Dacot","BayBay","dead branching coral reef"
"417",25,3,"12:09:00","MRS",4.7,NA,"ENQD",25,NA,756,NA,"APCL",12.1,"Y",126,10.6,"O","127",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APFR",4,3,NA,NA,"",2,"12.1,10.6,",10.6520563178,124.7838424612,"6/11/15","Tamakin Dacot","BayBay","dead branching coral reef"
"418",25,3,"12:14:00","MRS",4.2,NA,"ENQD",30,NA,NA,NA,"APFR",8,"",NA,5,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"8,5,",10.6521346886,124.7834059317,"6/11/15","Tamakin Dacot","BayBay","dead branching coral reef"
"419",25,3,"12:19:00","MRS",7.2,NA,"ENQD",30,NA,NA,NA,"APFR",13,"",NA,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"13,",10.6519383844,124.7829331085,"6/11/15","Tamakin Dacot","BayBay","dead branching coral reef"
"420",25,3,"12:25:00","MRS",7.8,NA,"HECR",10,NA,2147,NA,"APCL",4,"YR",128,8,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",4,NA,NA,NA,"",2,"4,8,",10.6518923678,124.7829053644,"6/11/15","Tamakin Dacot","BayBay","dead branching coral reef"
"421",25,3,"12:25:00","MRS",7.8,NA,"HECR",15,NA,NA,NA,"APCL",5,"W",NA,4,"Y","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"5,4,",10.6518923678,124.7829053644,"6/11/15","Tamakin Dacot","BayBay","dead branching coral reef"
"422",26,3,"14:36:00","MRS",1.9,NA,"HECR",15,NA,805,NA,"APCL",6.4,"YR",406453,4.6,"YR","129",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"6.4,4.6,",10.6324154232,124.7768665385,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"423",26,3,"14:37:00","MRS",1.9,NA,"HECR",15,NA,2148,NA,"APCL",5.2,"YR",130,3,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"5.2,3,",10.6324250624,124.7768676281,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"424",26,3,"14:38:00","MRS",1.9,NA,"HECR",15,NA,NA,NA,"APCL",3,"W",NA,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"3,",10.6324704923,124.7768376209,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"425",26,3,"14:43:00","MRS",2.1,NA,"HECR",10,NA,NA,NA,"APCL",3,"",NA,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"3,",10.6325190235,124.7768206894,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"426",26,3,"14:44:00","MRS",2.2,NA,"HECR",10,NA,2149,NA,"APCL",8.2,"O",402726,3,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"8.2,3,",10.6325100549,124.7768303286,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"427",26,3,"14:45:00","MRS",2.2,NA,"ENQD",35,NA,NA,NA,"APFR",8,"",NA,3,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"8,3,",10.6325422414,124.776809793,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"428",26,3,"14:55:00","MRS",2.7,NA,"HECR",15,NA,2150,NA,"APCL",8.7,"O",403622,4.2,"YR","131",3,"",NA,8.9,"Y",404993,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",4,"8.7,4.2,3,8.9,",10.6325486954,124.776718514,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"429",26,3,"15:04:00","MRS",4,NA,"HECR",15,NA,2151,NA,"APCL",9.1,"O",403072,9.5,"YR","403262",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"9.1,9.5,",10.6327038445,124.7766217869,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"430",26,3,"15:12:00","MRS",3.8,NA,"HECR",15,NA,2152,NA,"APCL",9.1,"O",404635,8.5,"YR","405490",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"9.1,8.5,",10.632692948,124.7766248044,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"431",26,3,"15:16:00","MRS",3.8,NA,"HECR",30,NA,2153,NA,"APCL",9.6,"O",404090,8.8,"O","404022",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",2.5,2.5,NA,NA,"",2,"9.6,8.8,",10.632699402,124.7766995709,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"432",26,3,"15:23:00","MRS",3,NA,"HECR",15,NA,2154,NA,"APCL",9.7,"O",404319,10.4,"YP","402950",2.5,"YR",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",3,3.5,NA,NA,"",3,"9.7,10.4,2.5,",10.6326428242,124.7767249681,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"433",26,3,"15:31:00","MRS",3,NA,"HECR",15,NA,2155,NA,"APCL",7.9,"O",406498,7.2,"YR","403075",3,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",3,"7.9,7.2,3,",10.6326648686,124.7767395526,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"434",26,3,"15:38:00","MRS",2.8,NA,"HECR",30,NA,802,NA,"APCL",9.5,"YP",403388,8.4,"O","404648",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",3,NA,NA,NA,"403388 MIGHT'VE HAD GREEN ELASTOMER",2,"9.5,8.4,",10.6326818001,124.7767814621,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"435",26,3,"15:41:00","MRS",3.9,NA,"HECR",20,NA,2156,NA,"APCL",5.5,"YR",132,4,"YR","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"5.5,4,",10.6327444129,124.7767115571,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"436",26,3,"15:43:00","MRS",4,NA,"ENQD",35,NA,NA,NA,"APFR",12,"",NA,8,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"12,8,",10.6327392161,124.7766709048,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"437",26,3,"15:51:00","MRS",3.3,NA,"HECR",15,NA,782,NA,"APCL",6.2,"YR",402854,7.3,"O","405582",5.6,"Y",133,4.1,"Y",134,NA,"",NA,NA,"",NA,"","","","APPE",3,NA,NA,NA,"",4,"6.2,7.3,5.6,4.1,",10.6327574886,124.7767792828,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"438",26,3,"15:52:00","MRS",3.6,NA,"MADO",15,NA,NA,NA,"APCL",3,"W",NA,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"3,",10.6327366177,124.7768066078,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"439",26,3,"15:55:00","MRS",2.3,NA,"HECR",15,NA,803,NA,"APCL",5.6,"YR",135,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"5.6,",10.6326806266,124.7768910974,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"440",26,3,"16:01:00","MRS",2,NA,"HECR",30,NA,2157,NA,"APCL",9.5,"YP",403710,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"9.5,",10.6327037606,124.7769032512,"6/11/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"441",28,3,"10:41:00","MRS",3.1,NA,"ENQD",30,NA,NA,NA,"APFR",10,"",NA,5,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"10,5,",10.6327792816,124.7768159956,"6/13/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"442",28,3,"10:48:00","MRS",2.7,NA,"HECR",15,NA,737,NA,"APCL",8,"O",402307,5,"YR","136",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",3.5,NA,NA,NA,"",2,"8,5,",10.6328555569,124.7769231163,"6/13/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"443",28,3,"10:49:00","MRS",2.6,NA,"ENQD",40,NA,468,NA,"APCL",9.6,"O",405336,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"9.6,",10.6328778528,124.7769207694,"6/13/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"444",28,3,"10:51:00","MRS",2.1,NA,"HEMG",20,NA,NA,NA,"APOC",8,"",NA,5,"","",3,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",3,"8,5,3,",10.6329298206,124.7770122159,"6/13/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"445",28,3,"10:52:00","MRS",2.1,NA,"HECR",30,NA,NA,NA,"APCL",3,"",NA,3,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",3,NA,NA,NA,"",2,"3,3,",10.6329719815,124.777041385,"6/13/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"446",28,3,"10:59:00","MRS",1.7,NA,"HECR",30,NA,2158,NA,"APCL",8,"O",403468,2,"YR","",9.6,"YR",403603,NA,"",NA,NA,"",NA,NA,"",NA,"","","","APPE",2,2,3,NA,"403468 GREEN/403603 GREEN",3,"8,2,9.6,",10.6331085227,124.7770591546,"6/13/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"447",28,3,"11:02:00","MRS",1.7,NA,"HECR",30,NA,464,NA,"APCL",8.9,"OR",401889,3,"YR","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",2,"8.9,3,",10.6331215985,124.7770847194,"6/13/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"448",28,3,"11:11:00","MRS",1.4,NA,"HECR",30,NA,744,NA,"APPE",4,"",NA,NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",1,"4,",10.6331799366,124.7770522814,"6/13/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
"449",28,3,"11:12:00","MRS",1.6,NA,"HECR",15,NA,2161,NA,"APCL",7,"Y",405015,3,"","",2,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",3,"7,3,2,",10.6331768353,124.7770473361,"6/13/15","Sitio Baybayon","BayBay","algae encrusted shallow reef"
